alignment_coefficient,alignment_coefficient_deprecated_alias_of,atr_normalized_q90,atr_q90,checkpoint_type,clean_success,composed_trace,composed_trace_mean_ci95_unclipped,composed_trace_per_pixel_dim,composed_trace_std,data_io_time,embedding_space,encoder_trace,encoder_trace_mean_ci95_unclipped,encoder_trace_per_pixel_dim,encoder_trace_std,finite_probe_interval_method,fixed_pool_time,history_size,horizon_weighting,horizon_weights,hutchinson_probes,jvp_time,kappa_epsilon,kappa_latent_dimension_semantics,kappa_relative_isotropic,kappa_relative_isotropic_per_probe,kappa_relative_isotropic_probe_ci95_unclipped,kappa_relative_isotropic_probe_mean,kappa_submultiplicative,kappa_submultiplicative_per_probe,kappa_submultiplicative_probe_ci95_unclipped,kappa_submultiplicative_probe_mean,latent_feature_dim,latent_input_dim,latent_sequence_dim,model_family,model_file,model_load_time,model_search_dirs,n_sequences,notes,peak_gpu_memory,peak_gpu_memory_unit,pixel_input_dim,pixels_std0.08_success,recovery_label,rollout_horizon,rollout_horizon_actual,rollout_normalization,rollout_output_dim,rollout_projection,rollout_trace,rollout_trace_mean_ci95_unclipped,rollout_trace_per_latent_dim,rollout_trace_std,rollout_vectorization,run_path,runtime_dependency_setup_time,smpr_delta0,status,std_key,subdir,task,timing_unit,training_seed,wall_time_per_row,checkpoint_sha256
3.0207814606104995,kappa_relative_isotropic,0.08666369301340819,0.23340795508553996,onset,76.0,37.8115234375,"[29.06185223895876, 46.561194636041236]",5.2331796849395685e-06,11.810945941288049,5.228408996015787,normalized,551.0093154907227,"[523.1141125241614, 578.9045184572839]",7.626063416367756e-05,37.65498460264905,"unclipped normal mean interval using sample standard error; descriptive Monte Carlo uncertainty, not a formal coverage guarantee",,3,uniform alpha_k=1/H applied as sqrt(alpha_k),"[0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125]",8,6.451193273067474,1e-12,batch_size * history_size * latent_feature_dim,3.0207814606104995,"[2.020870024510817, 3.7296176187425845, 6.750676112042155, 4.944674017030714, 1.6129926090258309, 2.3023873109428714, 3.00185693294564, 2.178730752354335]","[2.0999511439721, 4.535500200426637]",3.3177256721993684,0.0003277757661252712,"[0.00021927843147903831, 0.0004046894117559228, 0.0007324952378517963, 0.0005365314688618396, 0.00017502089941686533, 0.000249825012038072, 0.00032572232345330296, 0.0002364074167051145]","[0.0002278592821150282, 0.0004921332682754597]",0.000359996275195244,192,9216,576,LeWM,/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-reacher/ckpt/reacher_lewm_noise_0to003_p1_seed3073/reacher_lewm_noise_0to003_p1_seed3073_epoch_10_object.ckpt,0.08916992880403996,['/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-reacher/ckpt/reacher_lewm_noise_0to003_p1_seed3073'],16,exact autograd JVP with unclipped Hutchinson trace estimates and finite-probe intervals; not a full Jacobian matrix or closed-loop guarantee,2046724096,bytes,7225344,71.0,true,8,8,none before per-anchor radius normalization,24576,identity in the selected embedding_space,209.35743713378906,"[172.10732357804815, 246.60755068952997]",0.02271673580010732,50.28292692724816,"batch-major canonical weighted stack of (H, D) into (H*D)",/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-reacher/ckpt/reacher_lewm_noise_0to003_p1_seed3073,4.7031790018081665e-06,1.0,ok,0.03,reacher_lewm_noise_0to003_p1_seed3073,Reacher,seconds,3073,11.806698327884078,932c21996d87b181e4a300183d6f27c958c0bbe36590c18abcb7aca1ef54331b
3.7774515003721976,kappa_relative_isotropic,0.029641855387655555,0.07983325670074502,endpoint,81.666667,13.073350191116333,"[11.43316712835112, 14.713533253881547]",1.8093740853191672e-06,2.214039024845409,5.623518727719784,normalized,137.09354972839355,"[129.77820278686897, 144.40889666991814]",1.897398237764092e-05,9.874790184403567,"unclipped normal mean interval using sample standard error; descriptive Monte Carlo uncertainty, not a formal coverage guarantee",,3,uniform alpha_k=1/H applied as sqrt(alpha_k),"[0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125]",8,5.827460151165724,1e-12,batch_size * history_size * latent_feature_dim,3.7774515003721976,"[5.056980641478807, 2.4629792903889673, 5.586324298524277, 3.618880385341779, 2.629191033315858, 2.971737291158573, 4.28012779807358, 4.986144532668856]","[3.1163363757846554, 4.781754941953019]",3.949045658868837,0.00040987972009246936,"[0.0005487175175215719, 0.0002672503570300529, 0.0006061549803086238, 0.0003926736529233701, 0.0002852854853858353, 0.0003224541331552271, 0.0004644235892006923, 0.0005410313077982699]","[0.00033814413799746694, 0.0005188536178334439]",0.0004284988779154554,192,9216,576,LeWM,/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-reacher/ckpt/reacher_lewm_noise_0to008_p1_seed3073/reacher_lewm_noise_0to008_p1_seed3073_epoch_10_object.ckpt,0.1273046676069498,['/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-reacher/ckpt/reacher_lewm_noise_0to008_p1_seed3073'],16,exact autograd JVP with unclipped Hutchinson trace estimates and finite-probe intervals; not a full Jacobian matrix or closed-loop guarantee,2046724096,bytes,7225344,82.333333,true,8,8,none before per-anchor radius normalization,24576,identity in the selected embedding_space,232.6555633544922,"[204.08098033482705, 261.2301463741573]",0.025244744287596807,38.572061473164815,"batch-major canonical weighted stack of (H, D) into (H*D)",/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-reacher/ckpt/reacher_lewm_noise_0to008_p1_seed3073,1.0313466191291809e-05,0.9899999499320984,ok,0.08,reacher_lewm_noise_0to008_p1_seed3073,Reacher,seconds,3073,11.621764870360494,33896b3090db8d14c13428f3671e53fcdcf668782146858ab8adb91f88913071
2.1725322538885323,kappa_relative_isotropic,1.0,2.5791641540531067,base,58.333333,2189.991226196289,"[1730.2649991231683, 2649.71745326941]",0.0003030985412177315,620.5720755150444,5.701550245285034,normalized,40812.32177734375,"[39211.558770049676, 42413.084784637824]",0.005648495321100801,2160.8269516591786,"unclipped normal mean interval using sample standard error; descriptive Monte Carlo uncertainty, not a formal coverage guarantee",,3,uniform alpha_k=1/H applied as sqrt(alpha_k),"[0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125]",8,6.497836548835039,1e-12,batch_size * history_size * latent_feature_dim,2.1725322538885323,"[1.1251999743947483, 2.423350926457455, 3.0541636662535923, 1.1997853775463323, 2.933655846071462, 1.7865703880225736, 3.6220825106576187, 2.6892817140888314]","[1.7280889872598695, 2.980433613613284]",2.3542613004365767,0.00023573483657644666,"[0.00012209201111054128, 0.000262950404346512, 0.0003313979672584193, 0.00013018504530667668, 0.0003183220319087958, 0.00019385529383925495, 0.0003930211057571201, 0.00029180574154609717]","[0.0001875096557356629, 0.00032339774453269137]",0.00025545370013417714,192,9216,576,LeWM,/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-reacher/ckpt/reacher_lewm_baseline_seed3074/reacher_lewm_baseline_seed3074_epoch_10_object.ckpt,0.24027341604232788,['/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-reacher/ckpt/reacher_lewm_baseline_seed3074'],16,exact autograd JVP with unclipped Hutchinson trace estimates and finite-probe intervals; not a full Jacobian matrix or closed-loop guarantee,1857850368,bytes,7225344,18.666667,false,8,8,none before per-anchor radius normalization,24576,identity in the selected embedding_space,227.62885093688965,"[181.17798795812922, 274.0797139156501]",0.02469931108256181,62.70277123782504,"batch-major canonical weighted stack of (H, D) into (H*D)",/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-reacher/ckpt/reacher_lewm_baseline_seed3074,20.506140556186438,0.7299999594688416,ok,0.00,reacher_lewm_baseline_seed3074,Reacher,seconds,3074,33.163153912872076,09c947950af021000ed468aab1a2a205b305bf55d6ea534b2ef0e0b0cfe366a9
2.309575760790572,kappa_relative_isotropic,0.10989143224200482,0.28342804287613466,onset,80.0,38.3058648109436,"[34.00327280756386, 42.60845681432335]",5.301597378746757e-06,5.807953282611215,5.162625759840012,normalized,604.2843551635742,"[579.7519381503414, 628.816772176807]",8.363399101324093e-05,33.11565024303269,"unclipped normal mean interval using sample standard error; descriptive Monte Carlo uncertainty, not a formal coverage guarantee",,3,uniform alpha_k=1/H applied as sqrt(alpha_k),"[0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125]",8,5.845814932137728,1e-12,batch_size * history_size * latent_feature_dim,2.309575760790572,"[2.580265983734265, 1.7888084923889713, 3.301871059764995, 2.3251711928267147, 2.7369335243045656, 2.655802024339676, 1.72216904134451, 2.3507625649333637]","[2.0757771625628685, 2.7896688083463967]",2.4327229854546326,0.0002506050087663381,"[0.0002799767777489437, 0.00019409814370540052, 0.0003582759396446392, 0.00025229722144387096, 0.00029697629386985305, 0.0002881729627104683, 0.0001868673004931109, 0.00025507406303530423]","[0.0002252362372572557, 0.000302698438405642]",0.00026396733783144884,192,9216,576,LeWM,/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-reacher/ckpt/reacher_lewm_noise_0to003_p1_seed3074/reacher_lewm_noise_0to003_p1_seed3074_epoch_10_object.ckpt,0.08999796397984028,['/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-reacher/ckpt/reacher_lewm_noise_0to003_p1_seed3074'],16,exact autograd JVP with unclipped Hutchinson trace estimates and finite-probe intervals; not a full Jacobian matrix or closed-loop guarantee,2046724096,bytes,7225344,80.666667,true,8,8,none before per-anchor radius normalization,24576,identity in the selected embedding_space,252.94970321655273,"[197.2949893862422, 308.60441704686326]",0.027446799394157197,75.1268020834024,"batch-major canonical weighted stack of (H, D) into (H*D)",/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-reacher/ckpt/reacher_lewm_noise_0to003_p1_seed3074,5.323439836502075e-06,0.9799999594688416,ok,0.03,reacher_lewm_noise_0to003_p1_seed3074,Reacher,seconds,3074,11.14486851170659,7cd311ccb1446a946458b57bac70779c53d7d9037750a3eaf42d2b5d2ecde906
3.6457014240988324,kappa_relative_isotropic,0.030247915927722434,0.07801434049559372,endpoint,78.333333,13.367068409919739,"[11.527843009554756, 15.206293810284722]",1.850025190485012e-06,2.482720925693341,5.320757882669568,normalized,167.27312660217285,"[158.53095551493786, 176.01529768940784]",2.3150887570498076e-05,11.800821742654579,"unclipped normal mean interval using sample standard error; descriptive Monte Carlo uncertainty, not a formal coverage guarantee",,3,uniform alpha_k=1/H applied as sqrt(alpha_k),"[0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125]",8,6.80986213311553,1e-12,batch_size * history_size * latent_feature_dim,3.6457014240988324,"[6.027509126487386, 2.7435109194572784, 2.7664530088579378, 4.610934202202949, 2.443630040162299, 2.987781125325219, 6.087478455423625, 4.312338821006794]","[2.9667431736435406, 5.028165751087331]",3.997454462365436,0.000395583921885724,"[0.0006540265979261486, 0.0002976899869202776, 0.00030017936294031444, 0.0005003183813154241, 0.0002651508290106661, 0.00032419500057782327, 0.0006605336865694038, 0.0004679187088766052]","[0.00032191223672347447, 0.0005455909018106913]",0.0004337515692670829,192,9216,576,LeWM,/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-reacher/ckpt/reacher_lewm_noise_0to008_p1_seed3074/reacher_lewm_noise_0to008_p1_seed3074_epoch_10_object.ckpt,0.07600105553865433,['/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-reacher/ckpt/reacher_lewm_noise_0to008_p1_seed3074'],16,exact autograd JVP with unclipped Hutchinson trace estimates and finite-probe intervals; not a full Jacobian matrix or closed-loop guarantee,2046724096,bytes,7225344,80.333333,true,8,8,none before per-anchor radius normalization,24576,identity in the selected embedding_space,202.0093002319336,"[160.14738295828224, 243.87121750558495]",0.021919411917527516,56.50827679104107,"batch-major canonical weighted stack of (H, D) into (H*D)",/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-reacher/ckpt/reacher_lewm_noise_0to008_p1_seed3074,2.7511268854141235e-06,1.0,ok,0.08,reacher_lewm_noise_0to008_p1_seed3074,Reacher,seconds,3074,12.246467975899577,e69edf677e06926e3d5949a6e24bfbe8a5e1ec23415f408f4a805fbb5e4b9219
4.278271271560522,kappa_relative_isotropic,1.0,2.2742336070066784,base,66.66666666666667,1868.5067749023438,"[1526.7766741998855, 2210.2368756048018]",0.00025860454186019984,461.29227651212426,5.902241703122854,normalized,11921.718139648438,"[11182.09757836383, 12661.338700933045]",0.0016499862345167838,998.3939131168765,"unclipped normal mean interval using sample standard error; descriptive Monte Carlo uncertainty, not a formal coverage guarantee",,3,uniform alpha_k=1/H applied as sqrt(alpha_k),"[0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125]",8,7.447942448779941,1e-12,batch_size * history_size * latent_feature_dim,4.278271271560522,"[4.128034473712562, 2.738349517890717, 4.763847431610468, 5.433346077457929, 5.146330173794412, 5.173388859445437, 3.529364301646258, 3.670555190292883]","[3.658599171006562, 4.987204835456105]",4.3229020032313334,0.00046422214318148026,"[0.00044792040730388044, 0.00029712993900723924, 0.0005169105286035665, 0.0005895557809741677, 0.0005584125622606783, 0.0005613486175613538, 0.00038296053620293595, 0.0003982807281133771]","[0.00039698341699289947, 0.0005411463580139003]",0.00046906488750339987,192,9216,576,LeWM,/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-cube/ckpt/cube_lewm_20260430/cube_lewm_20260430_epoch_10_object.ckpt,0.24035407975316048,['/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-cube/ckpt/cube_lewm_20260430'],16,exact autograd JVP with unclipped Hutchinson trace estimates and finite-probe intervals; not a full Jacobian matrix or closed-loop guarantee,1857862656,bytes,7225344,47.0,false,8,8,none before per-anchor radius normalization,24576,identity in the selected embedding_space,337.6214065551758,"[300.5671745802209, 374.67563853013064]",0.03663426720433765,50.018511647055234,"batch-major canonical weighted stack of (H, D) into (H*D)",/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-cube/ckpt/cube_lewm_20260430,23.425712879747152,0.4899999797344208,ok,0.00,cube_lewm_20260430,Cube,seconds,3072,37.23715451359749,b02607b296f8084b3bf5412ad8339e56b2378d4340e04d21418bca042963b352
4.693425664063828,kappa_relative_isotropic,0.3183498554219248,0.7240019399862586,onset,65.0,128.12450218200684,"[111.1304393807469, 145.11856498326677]",1.7732650816626423e-05,22.93982853915687,5.716345701366663,normalized,800.1636734008789,"[780.38269788661, 819.9446489151478]",0.00011074402456144357,26.701807092353853,"unclipped normal mean interval using sample standard error; descriptive Monte Carlo uncertainty, not a formal coverage guarantee",,3,uniform alpha_k=1/H applied as sqrt(alpha_k),"[0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125]",8,5.810265438631177,1e-12,batch_size * history_size * latent_feature_dim,4.693425664063828,"[3.5537659416154863, 4.674758143062662, 4.389204590906922, 4.057328289139635, 6.8274505480909164, 4.361824660546812, 4.730196078007096, 5.143573500796331]","[4.041346632733661, 5.393178805307804]",4.717262719020733,0.0005092692777847036,"[0.00038560828359543035, 0.0005072437221205145, 0.00047625917870083785, 0.0004402482952625472, 0.0007408257973188928, 0.0004732882661183607, 0.000513259123047645, 0.000558113444096824]","[0.0004385141745587739, 0.0005851973530064891]",0.0005118557637826315,192,9216,576,LeWM,/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-cube/ckpt/cube_lewm_noise_0to003_p1/cube_lewm_noise_0to003_p1_epoch_10_object.ckpt,0.08431987091898918,['/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-cube/ckpt/cube_lewm_noise_0to003_p1'],16,exact autograd JVP with unclipped Hutchinson trace estimates and finite-probe intervals; not a full Jacobian matrix or closed-loop guarantee,2046748672,bytes,7225344,68.33333333333333,true,8,8,none before per-anchor radius normalization,24576,identity in the selected embedding_space,314.4169006347656,"[290.6648535948227, 338.16894767470853]",0.03411641716957092,32.06224979407999,"batch-major canonical weighted stack of (H, D) into (H*D)",/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-cube/ckpt/cube_lewm_noise_0to003_p1,2.130866050720215e-06,0.9899999499320984,ok,0.03,cube_lewm_noise_0to003_p1,Cube,seconds,3072,11.65461652353406,6f4342564852c37b8e1f0123f8d345fd158f8268a4ca39edca95c5a4f3278822
6.41450061306038,kappa_relative_isotropic,0.040098272311270944,0.09119283847319774,endpoint,62.333333333333336,46.37564468383789,"[42.07586056299185, 50.67542880468393]",6.4184687516383845e-06,5.804162997460774,5.537228669971228,normalized,241.10830879211426,"[229.96519357544818, 252.25142400878033]",3.336980340204069e-05,15.041791680529611,"unclipped normal mean interval using sample standard error; descriptive Monte Carlo uncertainty, not a formal coverage guarantee",,3,uniform alpha_k=1/H applied as sqrt(alpha_k),"[0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125]",8,6.116610588505864,1e-12,batch_size * history_size * latent_feature_dim,6.41450061306038,"[6.524823011974485, 5.673328474682102, 5.342264491314547, 6.989322372526512, 6.494416935509721, 6.507239395300549, 5.7937960471147365, 8.639609844048998]","[5.785987796610774, 7.205212346507139]",6.495600071558957,0.0006960178616601975,"[0.0007079886080701482, 0.0006155955376174156, 0.0005796727963665959, 0.0007583900143800469, 0.0007046893376204125, 0.0007060806635525769, 0.0006286671058067206, 0.0009374576653698998]","[0.0006278198564030788, 0.0007818155757928753]",0.0007048177160979771,192,9216,576,LeWM,/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-cube/ckpt/cube_lewm_noise_0to008_p1/cube_lewm_noise_0to008_p1_epoch_10_object.ckpt,0.07254327461123466,['/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-cube/ckpt/cube_lewm_noise_0to008_p1'],16,exact autograd JVP with unclipped Hutchinson trace estimates and finite-probe intervals; not a full Jacobian matrix or closed-loop guarantee,2046748672,bytes,7225344,62.0,false,8,8,none before per-anchor radius normalization,24576,identity in the selected embedding_space,276.34868240356445,"[248.927563607786, 303.7698011993429]",0.02998575112885899,37.015031124892204,"batch-major canonical weighted stack of (H, D) into (H*D)",/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-cube/ckpt/cube_lewm_noise_0to008_p1,6.822869181632996e-06,1.0,ok,0.08,cube_lewm_noise_0to008_p1,Cube,seconds,3072,11.767293222248554,4e86a5623d251fc3bd4f2c8e02a2089f2fc74f605d3ccfd48c808867274e6854
3.1042973546357007,kappa_relative_isotropic,1.0,2.3036574016869658,base,65.0,2294.160598754883,"[1916.5935191051376, 2671.727678404628]",0.00031751576101496105,509.6676510194603,5.537618178874254,normalized,16307.862670898438,"[15534.887026720868, 17080.838315076006]",0.002257036159233171,1043.4190428590823,"unclipped normal mean interval using sample standard error; descriptive Monte Carlo uncertainty, not a formal coverage guarantee",,3,uniform alpha_k=1/H applied as sqrt(alpha_k),"[0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125]",8,5.607407966628671,1e-12,batch_size * history_size * latent_feature_dim,3.1042973546357007,"[3.701417056165824, 3.940947148211342, 3.0983900603486516, 2.47614376795668, 3.093661065511276, 3.1445529722733876, 3.026625838603857, 2.374554857389786]","[2.7374307540455223, 3.4766424375696787]",3.1070365958076005,0.0003368378205984918,"[0.0004016294548791042, 0.00042762013326945984, 0.00033619683814547, 0.0002686787942661328, 0.00033568370936537284, 0.0003412058346650811, 0.0003284099217235088, 0.0002576556919910792]","[0.0002970302467497312, 0.000377239847826571]",0.0003371350472881511,192,9216,576,LeWM,/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-cube/ckpt/cube_lewm_baseline_seed3073/cube_lewm_baseline_seed3073_epoch_10_object.ckpt,0.13875393569469452,['/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-cube/ckpt/cube_lewm_baseline_seed3073'],16,exact autograd JVP with unclipped Hutchinson trace estimates and finite-probe intervals; not a full Jacobian matrix or closed-loop guarantee,1857862656,bytes,7225344,39.0,false,8,8,none before per-anchor radius normalization,24576,identity in the selected embedding_space,417.6436882019043,"[374.0571251312185, 461.23025127259007]",0.04531724047329691,58.83632979033996,"batch-major canonical weighted stack of (H, D) into (H*D)",/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-cube/ckpt/cube_lewm_baseline_seed3073,19.256489023566246,0.41999998688697815,ok,0.00,cube_lewm_baseline_seed3073,Cube,seconds,3073,30.702467711642385,7265463b5ab5d630309e6ce01b669068e2810b0d3acc53df705c2fb289cbc80a
3.703201160287711,kappa_relative_isotropic,0.2882477033933287,0.6640239554413109,onset,66.333333,144.24859809875488,"[120.35217872924986, 168.1450174682599]",1.9964253341952282e-05,32.25713412072305,5.767354974523187,normalized,821.6664657592773,"[787.0122359064422, 856.3206956121124]",0.00011372004789796546,46.778813299526604,"unclipped normal mean interval using sample standard error; descriptive Monte Carlo uncertainty, not a formal coverage guarantee",,3,uniform alpha_k=1/H applied as sqrt(alpha_k),"[0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125]",8,6.511285196989775,1e-12,batch_size * history_size * latent_feature_dim,3.703201160287711,"[3.7231774477878155, 3.3339132603185377, 4.259044160136396, 3.1525930768172343, 3.8085967694683225, 4.1740744184532526, 4.770316510066321, 2.6299751473757995]","[3.2581324137609617, 4.204790283844957]",3.7314613488029598,0.0004018230425659409,"[0.0004039906084839209, 0.0003617527409199802, 0.00046213586807035547, 0.0003420782418421478, 0.0004132591980759899, 0.0004529160610300838, 0.0005176124685401824, 0.00028537056720657545]","[0.00035352999281260437, 0.00045624894572970465]",0.0004048894692711545,192,9216,576,LeWM,/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-cube/ckpt/cube_lewm_noise_0to003_p1_seed3073/cube_lewm_noise_0to003_p1_seed3073_epoch_10_object.ckpt,0.08927489072084427,['/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-cube/ckpt/cube_lewm_noise_0to003_p1_seed3073'],16,exact autograd JVP with unclipped Hutchinson trace estimates and finite-probe intervals; not a full Jacobian matrix or closed-loop guarantee,2046748672,bytes,7225344,64.333333,true,8,8,none before per-anchor radius normalization,24576,identity in the selected embedding_space,436.8991508483887,"[377.89867746081904, 495.8996242359583]",0.047406591888931066,79.6431529686703,"batch-major canonical weighted stack of (H, D) into (H*D)",/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-cube/ckpt/cube_lewm_noise_0to003_p1_seed3073,5.062669515609741e-06,0.9899999499320984,ok,0.03,cube_lewm_noise_0to003_p1_seed3073,Cube,seconds,3073,12.406487248837948,57cf6550c876d081223b23805cd9c14a813d1d506471b7f23a92c8942a0b780f
4.057001775641053,kappa_relative_isotropic,0.044112183273789456,0.10161935750323704,endpoint,65.666667,52.973196029663086,"[44.01282310725143, 61.933568952074744]",7.331581171728721e-06,12.095366534233825,5.578180197626352,normalized,268.664981842041,"[257.91576946839547, 279.41419421568656]",3.718369420778319e-05,14.510072821675747,"unclipped normal mean interval using sample standard error; descriptive Monte Carlo uncertainty, not a formal coverage guarantee",,3,uniform alpha_k=1/H applied as sqrt(alpha_k),"[0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125]",8,5.177732503041625,1e-12,batch_size * history_size * latent_feature_dim,4.057001775641053,"[3.230779325747888, 4.987512492617623, 4.8022718120380326, 3.8371179866789467, 3.380294200554919, 3.6911397417163587, 2.647383109847765, 6.765611709376452]","[3.2616136771121376, 5.073913917532359]",4.167763797322248,0.0004402128662804963,"[0.00035056199281118574, 0.000541179740952433, 0.0005210798407159323, 0.00041635394820735096, 0.00036678539502549035, 0.00040051429489109796, 0.000287259452023412, 0.0007341158538819935]","[0.00035390773406164685, 0.0005505548955655771]",0.00045223131481361196,192,9216,576,LeWM,/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-cube/ckpt/cube_lewm_noise_0to008_p1_seed3073/cube_lewm_noise_0to008_p1_seed3073_epoch_10_object.ckpt,0.06923112645745277,['/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-cube/ckpt/cube_lewm_noise_0to008_p1_seed3073'],16,exact autograd JVP with unclipped Hutchinson trace estimates and finite-probe intervals; not a full Jacobian matrix or closed-loop guarantee,2046748672,bytes,7225344,64.666667,true,8,8,none before per-anchor radius normalization,24576,identity in the selected embedding_space,447.90135955810547,"[394.05983712477865, 501.7428819914323]",0.04860040793816248,72.67922375902451,"batch-major canonical weighted stack of (H, D) into (H*D)",/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-cube/ckpt/cube_lewm_noise_0to008_p1_seed3073,4.503875970840454e-06,1.0,ok,0.08,cube_lewm_noise_0to008_p1_seed3073,Cube,seconds,3073,10.868567880243063,b623cb54d09df98c4c38c00124249b4449801d55e6d7e7d8900d75dc39466712
4.8432811223100405,kappa_relative_isotropic,1.0,2.3820318136256216,base,64.0,1881.539291381836,"[1694.780755374721, 2068.297827388951]",0.0002604082644898064,252.10032729251444,5.922535553574562,normalized,11917.21630859375,"[11071.824843374206, 12762.607773813294]",0.0016493631733788385,1141.1712129935831,"unclipped normal mean interval using sample standard error; descriptive Monte Carlo uncertainty, not a formal coverage guarantee",,3,uniform alpha_k=1/H applied as sqrt(alpha_k),"[0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125]",8,7.811860052868724,1e-12,batch_size * history_size * latent_feature_dim,4.8432811223100405,"[4.268006688671054, 6.77508410302602, 5.443306105747911, 6.855071245228858, 3.7383826898058183, 2.802327827767373, 4.266323823590283, 7.0204289573355]","[4.028879513827946, 6.263353346465258]",5.146116430146602,0.0005255296356673221,"[0.00046310836465614734, 0.0007351436743734831, 0.0005906365132104938, 0.0007438228347687563, 0.00040564048283483274, 0.000304072029922675, 0.0004629257621083206, 0.0007617652948497721]","[0.0004371614055802894, 0.0006796173336008309]",0.0005583893695905602,192,9216,576,LeWM,/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-cube/ckpt/cube_lewm_baseline_seed3074/cube_lewm_baseline_seed3074_epoch_10_object.ckpt,0.22995894588530064,['/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-cube/ckpt/cube_lewm_baseline_seed3074'],16,exact autograd JVP with unclipped Hutchinson trace estimates and finite-probe intervals; not a full Jacobian matrix or closed-loop guarantee,1857862656,bytes,7225344,43.333333,false,8,8,none before per-anchor radius normalization,24576,identity in the selected embedding_space,300.4285888671875,"[257.65398433580367, 343.20319339857133]",0.03259858820173475,57.74028878529502,"batch-major canonical weighted stack of (H, D) into (H*D)",/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-cube/ckpt/cube_lewm_baseline_seed3074,22.104836497455835,0.44999998807907104,ok,0.00,cube_lewm_baseline_seed3074,Cube,seconds,3074,36.287579353898764,4749635cad50fb2f9e6174e17e3ba7ca5b2b757cfe1b539f8e376e0c950d7a26
