atr_horizon_v2,atr_q90_source,atr_quantile,checkpoint_type,clean_success,clean_transition_scale_q50,horizon,model_family,model_file,model_search_dirs,n_sequences,noise_draw_aggregation,num_noise_draws,pixels_std0.08_success,radius_metric,raw_horizon_radius_quantile,recovery_label,run_path,status,std_key,stress_sigma,subdir,task,training_seed
1.3169829845428467,1.4947153046014692,0.95,base,95.666667,14.640817642211914,2,LeWM,/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-tworooms/ckpt/tworoom_lewm_baseline_seed3074/tworoom_lewm_baseline_seed3074_epoch_10_object.ckpt,['/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-tworooms/ckpt/tworoom_lewm_baseline_seed3074'],16,per_anchor_mean_then_checkpoint_quantile,5,69.0,horizon_weighted_stacked_l2_v2,18.694332122802734,false,/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-tworooms/ckpt/tworoom_lewm_baseline_seed3074,ok,0.00,0.08,tworoom_lewm_baseline_seed3074,TwoRoom,3074
1.450109839439392,1.4947153046014692,0.8,base,95.666667,15.01717758178711,4,LeWM,/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-tworooms/ckpt/tworoom_lewm_baseline_seed3074/tworoom_lewm_baseline_seed3074_epoch_10_object.ckpt,['/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-tworooms/ckpt/tworoom_lewm_baseline_seed3074'],16,per_anchor_mean_then_checkpoint_quantile,5,69.0,horizon_weighted_stacked_l2_v2,17.655344009399414,false,/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-tworooms/ckpt/tworoom_lewm_baseline_seed3074,ok,0.00,0.08,tworoom_lewm_baseline_seed3074,TwoRoom,3074
1.903300404548645,1.4947153046014692,0.9,base,95.666667,15.01717758178711,4,LeWM,/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-tworooms/ckpt/tworoom_lewm_baseline_seed3074/tworoom_lewm_baseline_seed3074_epoch_10_object.ckpt,['/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-tworooms/ckpt/tworoom_lewm_baseline_seed3074'],16,per_anchor_mean_then_checkpoint_quantile,5,69.0,horizon_weighted_stacked_l2_v2,19.03388214111328,false,/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-tworooms/ckpt/tworoom_lewm_baseline_seed3074,ok,0.00,0.08,tworoom_lewm_baseline_seed3074,TwoRoom,3074
2.042114734649658,1.4947153046014692,0.95,base,95.666667,15.01717758178711,4,LeWM,/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-tworooms/ckpt/tworoom_lewm_baseline_seed3074/tworoom_lewm_baseline_seed3074_epoch_10_object.ckpt,['/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-tworooms/ckpt/tworoom_lewm_baseline_seed3074'],16,per_anchor_mean_then_checkpoint_quantile,5,69.0,horizon_weighted_stacked_l2_v2,19.592086791992188,false,/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-tworooms/ckpt/tworoom_lewm_baseline_seed3074,ok,0.00,0.08,tworoom_lewm_baseline_seed3074,TwoRoom,3074
1.2466636896133423,1.4947153046014692,0.8,base,95.666667,14.966541290283203,8,LeWM,/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-tworooms/ckpt/tworoom_lewm_baseline_seed3074/tworoom_lewm_baseline_seed3074_epoch_10_object.ckpt,['/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-tworooms/ckpt/tworoom_lewm_baseline_seed3074'],16,per_anchor_mean_then_checkpoint_quantile,5,69.0,horizon_weighted_stacked_l2_v2,17.773183822631836,false,/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-tworooms/ckpt/tworoom_lewm_baseline_seed3074,ok,0.00,0.08,tworoom_lewm_baseline_seed3074,TwoRoom,3074
1.3766725063323975,1.4947153046014692,0.9,base,95.666667,14.966541290283203,8,LeWM,/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-tworooms/ckpt/tworoom_lewm_baseline_seed3074/tworoom_lewm_baseline_seed3074_epoch_10_object.ckpt,['/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-tworooms/ckpt/tworoom_lewm_baseline_seed3074'],16,per_anchor_mean_then_checkpoint_quantile,5,69.0,horizon_weighted_stacked_l2_v2,19.11416244506836,false,/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-tworooms/ckpt/tworoom_lewm_baseline_seed3074,ok,0.00,0.08,tworoom_lewm_baseline_seed3074,TwoRoom,3074
1.5982325077056885,1.4947153046014692,0.95,base,95.666667,14.966541290283203,8,LeWM,/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-tworooms/ckpt/tworoom_lewm_baseline_seed3074/tworoom_lewm_baseline_seed3074_epoch_10_object.ckpt,['/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-tworooms/ckpt/tworoom_lewm_baseline_seed3074'],16,per_anchor_mean_then_checkpoint_quantile,5,69.0,horizon_weighted_stacked_l2_v2,19.721677780151367,false,/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-tworooms/ckpt/tworoom_lewm_baseline_seed3074,ok,0.00,0.08,tworoom_lewm_baseline_seed3074,TwoRoom,3074
0.31493744254112244,0.527574942818781,0.8,onset,97.333333,15.074195861816406,1,LeWM,/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-tworooms/ckpt/tworoom_lewm_noise_0to002_p1_seed3074/tworoom_lewm_noise_0to002_p1_seed3074_epoch_10_object.ckpt,['/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-tworooms/ckpt/tworoom_lewm_noise_0to002_p1_seed3074'],16,per_anchor_mean_then_checkpoint_quantile,5,97.666667,horizon_weighted_stacked_l2_v2,4.097301483154297,true,/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-tworooms/ckpt/tworoom_lewm_noise_0to002_p1_seed3074,ok,0.02,0.08,tworoom_lewm_noise_0to002_p1_seed3074,TwoRoom,3074
0.3731379806995392,0.527574942818781,0.9,onset,97.333333,15.074195861816406,1,LeWM,/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-tworooms/ckpt/tworoom_lewm_noise_0to002_p1_seed3074/tworoom_lewm_noise_0to002_p1_seed3074_epoch_10_object.ckpt,['/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-tworooms/ckpt/tworoom_lewm_noise_0to002_p1_seed3074'],16,per_anchor_mean_then_checkpoint_quantile,5,97.666667,horizon_weighted_stacked_l2_v2,4.338338851928711,true,/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-tworooms/ckpt/tworoom_lewm_noise_0to002_p1_seed3074,ok,0.02,0.08,tworoom_lewm_noise_0to002_p1_seed3074,TwoRoom,3074
0.4338294565677643,0.527574942818781,0.95,onset,97.333333,15.074195861816406,1,LeWM,/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-tworooms/ckpt/tworoom_lewm_noise_0to002_p1_seed3074/tworoom_lewm_noise_0to002_p1_seed3074_epoch_10_object.ckpt,['/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-tworooms/ckpt/tworoom_lewm_noise_0to002_p1_seed3074'],16,per_anchor_mean_then_checkpoint_quantile,5,97.666667,horizon_weighted_stacked_l2_v2,4.383307456970215,true,/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-tworooms/ckpt/tworoom_lewm_noise_0to002_p1_seed3074,ok,0.02,0.08,tworoom_lewm_noise_0to002_p1_seed3074,TwoRoom,3074
0.297330766916275,0.527574942818781,0.8,onset,97.333333,14.466747283935547,2,LeWM,/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-tworooms/ckpt/tworoom_lewm_noise_0to002_p1_seed3074/tworoom_lewm_noise_0to002_p1_seed3074_epoch_10_object.ckpt,['/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-tworooms/ckpt/tworoom_lewm_noise_0to002_p1_seed3074'],16,per_anchor_mean_then_checkpoint_quantile,5,97.666667,horizon_weighted_stacked_l2_v2,4.036715507507324,true,/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-tworooms/ckpt/tworoom_lewm_noise_0to002_p1_seed3074,ok,0.02,0.08,tworoom_lewm_noise_0to002_p1_seed3074,TwoRoom,3074
0.32048991322517395,0.527574942818781,0.9,onset,97.333333,14.466747283935547,2,LeWM,/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-tworooms/ckpt/tworoom_lewm_noise_0to002_p1_seed3074/tworoom_lewm_noise_0to002_p1_seed3074_epoch_10_object.ckpt,['/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-tworooms/ckpt/tworoom_lewm_noise_0to002_p1_seed3074'],16,per_anchor_mean_then_checkpoint_quantile,5,97.666667,horizon_weighted_stacked_l2_v2,4.276646614074707,true,/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-tworooms/ckpt/tworoom_lewm_noise_0to002_p1_seed3074,ok,0.02,0.08,tworoom_lewm_noise_0to002_p1_seed3074,TwoRoom,3074
0.325806200504303,0.527574942818781,0.95,onset,97.333333,14.466747283935547,2,LeWM,/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-tworooms/ckpt/tworoom_lewm_noise_0to002_p1_seed3074/tworoom_lewm_noise_0to002_p1_seed3074_epoch_10_object.ckpt,['/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-tworooms/ckpt/tworoom_lewm_noise_0to002_p1_seed3074'],16,per_anchor_mean_then_checkpoint_quantile,5,97.666667,horizon_weighted_stacked_l2_v2,4.81448221206665,true,/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-tworooms/ckpt/tworoom_lewm_noise_0to002_p1_seed3074,ok,0.02,0.08,tworoom_lewm_noise_0to002_p1_seed3074,TwoRoom,3074
0.34766802191734314,0.527574942818781,0.8,onset,97.333333,13.714285850524902,4,LeWM,/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-tworooms/ckpt/tworoom_lewm_noise_0to002_p1_seed3074/tworoom_lewm_noise_0to002_p1_seed3074_epoch_10_object.ckpt,['/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-tworooms/ckpt/tworoom_lewm_noise_0to002_p1_seed3074'],16,per_anchor_mean_then_checkpoint_quantile,5,97.666667,horizon_weighted_stacked_l2_v2,4.546077251434326,true,/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-tworooms/ckpt/tworoom_lewm_noise_0to002_p1_seed3074,ok,0.02,0.08,tworoom_lewm_noise_0to002_p1_seed3074,TwoRoom,3074
0.39227157831192017,0.527574942818781,0.9,onset,97.333333,13.714285850524902,4,LeWM,/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-tworooms/ckpt/tworoom_lewm_noise_0to002_p1_seed3074/tworoom_lewm_noise_0to002_p1_seed3074_epoch_10_object.ckpt,['/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-tworooms/ckpt/tworoom_lewm_noise_0to002_p1_seed3074'],16,per_anchor_mean_then_checkpoint_quantile,5,97.666667,horizon_weighted_stacked_l2_v2,5.087831974029541,true,/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-tworooms/ckpt/tworoom_lewm_noise_0to002_p1_seed3074,ok,0.02,0.08,tworoom_lewm_noise_0to002_p1_seed3074,TwoRoom,3074
0.45061227679252625,0.527574942818781,0.95,onset,97.333333,13.714285850524902,4,LeWM,/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-tworooms/ckpt/tworoom_lewm_noise_0to002_p1_seed3074/tworoom_lewm_noise_0to002_p1_seed3074_epoch_10_object.ckpt,['/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-tworooms/ckpt/tworoom_lewm_noise_0to002_p1_seed3074'],16,per_anchor_mean_then_checkpoint_quantile,5,97.666667,horizon_weighted_stacked_l2_v2,5.5529069900512695,true,/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-tworooms/ckpt/tworoom_lewm_noise_0to002_p1_seed3074,ok,0.02,0.08,tworoom_lewm_noise_0to002_p1_seed3074,TwoRoom,3074
0.3561318516731262,0.527574942818781,0.8,onset,97.333333,15.09442138671875,8,LeWM,/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-tworooms/ckpt/tworoom_lewm_noise_0to002_p1_seed3074/tworoom_lewm_noise_0to002_p1_seed3074_epoch_10_object.ckpt,['/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-tworooms/ckpt/tworoom_lewm_noise_0to002_p1_seed3074'],16,per_anchor_mean_then_checkpoint_quantile,5,97.666667,horizon_weighted_stacked_l2_v2,5.307727336883545,true,/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-tworooms/ckpt/tworoom_lewm_noise_0to002_p1_seed3074,ok,0.02,0.08,tworoom_lewm_noise_0to002_p1_seed3074,TwoRoom,3074
0.4076627790927887,0.527574942818781,0.9,onset,97.333333,15.09442138671875,8,LeWM,/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-tworooms/ckpt/tworoom_lewm_noise_0to002_p1_seed3074/tworoom_lewm_noise_0to002_p1_seed3074_epoch_10_object.ckpt,['/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-tworooms/ckpt/tworoom_lewm_noise_0to002_p1_seed3074'],16,per_anchor_mean_then_checkpoint_quantile,5,97.666667,horizon_weighted_stacked_l2_v2,6.759047508239746,true,/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-tworooms/ckpt/tworoom_lewm_noise_0to002_p1_seed3074,ok,0.02,0.08,tworoom_lewm_noise_0to002_p1_seed3074,TwoRoom,3074
0.4627838134765625,0.527574942818781,0.95,onset,97.333333,15.09442138671875,8,LeWM,/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-tworooms/ckpt/tworoom_lewm_noise_0to002_p1_seed3074/tworoom_lewm_noise_0to002_p1_seed3074_epoch_10_object.ckpt,['/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-tworooms/ckpt/tworoom_lewm_noise_0to002_p1_seed3074'],16,per_anchor_mean_then_checkpoint_quantile,5,97.666667,horizon_weighted_stacked_l2_v2,7.528963565826416,true,/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-tworooms/ckpt/tworoom_lewm_noise_0to002_p1_seed3074,ok,0.02,0.08,tworoom_lewm_noise_0to002_p1_seed3074,TwoRoom,3074
0.07302285730838776,0.1080286071798046,0.8,endpoint,96.333333,11.938495635986328,1,LeWM,/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-tworooms/ckpt/tworoom_lewm_noise_0to008_p1_seed3074/tworoom_lewm_noise_0to008_p1_seed3074_epoch_10_object.ckpt,['/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-tworooms/ckpt/tworoom_lewm_noise_0to008_p1_seed3074'],16,per_anchor_mean_then_checkpoint_quantile,5,96.333333,horizon_weighted_stacked_l2_v2,0.7960635423660278,true,/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-tworooms/ckpt/tworoom_lewm_noise_0to008_p1_seed3074,ok,0.08,0.08,tworoom_lewm_noise_0to008_p1_seed3074,TwoRoom,3074
0.08426947891712189,0.1080286071798046,0.9,endpoint,96.333333,11.938495635986328,1,LeWM,/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-tworooms/ckpt/tworoom_lewm_noise_0to008_p1_seed3074/tworoom_lewm_noise_0to008_p1_seed3074_epoch_10_object.ckpt,['/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-tworooms/ckpt/tworoom_lewm_noise_0to008_p1_seed3074'],16,per_anchor_mean_then_checkpoint_quantile,5,96.333333,horizon_weighted_stacked_l2_v2,0.8779593706130981,true,/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-tworooms/ckpt/tworoom_lewm_noise_0to008_p1_seed3074,ok,0.08,0.08,tworoom_lewm_noise_0to008_p1_seed3074,TwoRoom,3074
0.09084053337574005,0.1080286071798046,0.95,endpoint,96.333333,11.938495635986328,1,LeWM,/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-tworooms/ckpt/tworoom_lewm_noise_0to008_p1_seed3074/tworoom_lewm_noise_0to008_p1_seed3074_epoch_10_object.ckpt,['/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-tworooms/ckpt/tworoom_lewm_noise_0to008_p1_seed3074'],16,per_anchor_mean_then_checkpoint_quantile,5,96.333333,horizon_weighted_stacked_l2_v2,0.9571383595466614,true,/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-tworooms/ckpt/tworoom_lewm_noise_0to008_p1_seed3074,ok,0.08,0.08,tworoom_lewm_noise_0to008_p1_seed3074,TwoRoom,3074
0.060116078704595566,0.1080286071798046,0.8,endpoint,96.333333,12.752412796020508,2,LeWM,/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-tworooms/ckpt/tworoom_lewm_noise_0to008_p1_seed3074/tworoom_lewm_noise_0to008_p1_seed3074_epoch_10_object.ckpt,['/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-tworooms/ckpt/tworoom_lewm_noise_0to008_p1_seed3074'],16,per_anchor_mean_then_checkpoint_quantile,5,96.333333,horizon_weighted_stacked_l2_v2,0.7722693681716919,true,/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-tworooms/ckpt/tworoom_lewm_noise_0to008_p1_seed3074,ok,0.08,0.08,tworoom_lewm_noise_0to008_p1_seed3074,TwoRoom,3074
0.06841365247964859,0.1080286071798046,0.9,endpoint,96.333333,12.752412796020508,2,LeWM,/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-tworooms/ckpt/tworoom_lewm_noise_0to008_p1_seed3074/tworoom_lewm_noise_0to008_p1_seed3074_epoch_10_object.ckpt,['/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-tworooms/ckpt/tworoom_lewm_noise_0to008_p1_seed3074'],16,per_anchor_mean_then_checkpoint_quantile,5,96.333333,horizon_weighted_stacked_l2_v2,0.838227391242981,true,/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-tworooms/ckpt/tworoom_lewm_noise_0to008_p1_seed3074,ok,0.08,0.08,tworoom_lewm_noise_0to008_p1_seed3074,TwoRoom,3074
0.07430433481931686,0.1080286071798046,0.95,endpoint,96.333333,12.752412796020508,2,LeWM,/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-tworooms/ckpt/tworoom_lewm_noise_0to008_p1_seed3074/tworoom_lewm_noise_0to008_p1_seed3074_epoch_10_object.ckpt,['/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-tworooms/ckpt/tworoom_lewm_noise_0to008_p1_seed3074'],16,per_anchor_mean_then_checkpoint_quantile,5,96.333333,horizon_weighted_stacked_l2_v2,0.8915140628814697,true,/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-tworooms/ckpt/tworoom_lewm_noise_0to008_p1_seed3074,ok,0.08,0.08,tworoom_lewm_noise_0to008_p1_seed3074,TwoRoom,3074
0.07278551161289215,0.1080286071798046,0.8,endpoint,96.333333,13.213027000427246,4,LeWM,/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-tworooms/ckpt/tworoom_lewm_noise_0to008_p1_seed3074/tworoom_lewm_noise_0to008_p1_seed3074_epoch_10_object.ckpt,['/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-tworooms/ckpt/tworoom_lewm_noise_0to008_p1_seed3074'],16,per_anchor_mean_then_checkpoint_quantile,5,96.333333,horizon_weighted_stacked_l2_v2,0.8488788604736328,true,/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-tworooms/ckpt/tworoom_lewm_noise_0to008_p1_seed3074,ok,0.08,0.08,tworoom_lewm_noise_0to008_p1_seed3074,TwoRoom,3074
0.08435038477182388,0.1080286071798046,0.9,endpoint,96.333333,13.213027000427246,4,LeWM,/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-tworooms/ckpt/tworoom_lewm_noise_0to008_p1_seed3074/tworoom_lewm_noise_0to008_p1_seed3074_epoch_10_object.ckpt,['/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-tworooms/ckpt/tworoom_lewm_noise_0to008_p1_seed3074'],16,per_anchor_mean_then_checkpoint_quantile,5,96.333333,horizon_weighted_stacked_l2_v2,1.0170447826385498,true,/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-tworooms/ckpt/tworoom_lewm_noise_0to008_p1_seed3074,ok,0.08,0.08,tworoom_lewm_noise_0to008_p1_seed3074,TwoRoom,3074
0.09304454922676086,0.1080286071798046,0.95,endpoint,96.333333,13.213027000427246,4,LeWM,/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-tworooms/ckpt/tworoom_lewm_noise_0to008_p1_seed3074/tworoom_lewm_noise_0to008_p1_seed3074_epoch_10_object.ckpt,['/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-tworooms/ckpt/tworoom_lewm_noise_0to008_p1_seed3074'],16,per_anchor_mean_then_checkpoint_quantile,5,96.333333,horizon_weighted_stacked_l2_v2,1.1110520362854004,true,/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-tworooms/ckpt/tworoom_lewm_noise_0to008_p1_seed3074,ok,0.08,0.08,tworoom_lewm_noise_0to008_p1_seed3074,TwoRoom,3074
0.09230583906173706,0.1080286071798046,0.8,endpoint,96.333333,14.202028274536133,8,LeWM,/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-tworooms/ckpt/tworoom_lewm_noise_0to008_p1_seed3074/tworoom_lewm_noise_0to008_p1_seed3074_epoch_10_object.ckpt,['/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-tworooms/ckpt/tworoom_lewm_noise_0to008_p1_seed3074'],16,per_anchor_mean_then_checkpoint_quantile,5,96.333333,horizon_weighted_stacked_l2_v2,1.2363710403442383,true,/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-tworooms/ckpt/tworoom_lewm_noise_0to008_p1_seed3074,ok,0.08,0.08,tworoom_lewm_noise_0to008_p1_seed3074,TwoRoom,3074
0.09616106003522873,0.1080286071798046,0.9,endpoint,96.333333,14.202028274536133,8,LeWM,/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-tworooms/ckpt/tworoom_lewm_noise_0to008_p1_seed3074/tworoom_lewm_noise_0to008_p1_seed3074_epoch_10_object.ckpt,['/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-tworooms/ckpt/tworoom_lewm_noise_0to008_p1_seed3074'],16,per_anchor_mean_then_checkpoint_quantile,5,96.333333,horizon_weighted_stacked_l2_v2,1.3255059719085693,true,/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-tworooms/ckpt/tworoom_lewm_noise_0to008_p1_seed3074,ok,0.08,0.08,tworoom_lewm_noise_0to008_p1_seed3074,TwoRoom,3074
0.09833355993032455,0.1080286071798046,0.95,endpoint,96.333333,14.202028274536133,8,LeWM,/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-tworooms/ckpt/tworoom_lewm_noise_0to008_p1_seed3074/tworoom_lewm_noise_0to008_p1_seed3074_epoch_10_object.ckpt,['/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-tworooms/ckpt/tworoom_lewm_noise_0to008_p1_seed3074'],16,per_anchor_mean_then_checkpoint_quantile,5,96.333333,horizon_weighted_stacked_l2_v2,1.3540966510772705,true,/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-tworooms/ckpt/tworoom_lewm_noise_0to008_p1_seed3074,ok,0.08,0.08,tworoom_lewm_noise_0to008_p1_seed3074,TwoRoom,3074
3.1947827339172363,3.4252009231417477,0.8,base,86.33333333333333,6.034140110015869,1,LeWM,/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-pusht/ckpt/pusht_lewm_20260430/pusht_lewm_20260430_epoch_10_object.ckpt,['/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-pusht/ckpt/pusht_lewm_20260430'],16,per_anchor_mean_then_checkpoint_quantile,5,4.333333333333333,horizon_weighted_stacked_l2_v2,14.6721830368042,false,/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-pusht/ckpt/pusht_lewm_20260430,ok,0.00,0.08,pusht_lewm_20260430,PushT,3072
3.3627076148986816,3.4252009231417477,0.9,base,86.33333333333333,6.034140110015869,1,LeWM,/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-pusht/ckpt/pusht_lewm_20260430/pusht_lewm_20260430_epoch_10_object.ckpt,['/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-pusht/ckpt/pusht_lewm_20260430'],16,per_anchor_mean_then_checkpoint_quantile,5,4.333333333333333,horizon_weighted_stacked_l2_v2,14.801189422607422,false,/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-pusht/ckpt/pusht_lewm_20260430,ok,0.00,0.08,pusht_lewm_20260430,PushT,3072
3.6245474815368652,3.4252009231417477,0.95,base,86.33333333333333,6.034140110015869,1,LeWM,/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-pusht/ckpt/pusht_lewm_20260430/pusht_lewm_20260430_epoch_10_object.ckpt,['/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-pusht/ckpt/pusht_lewm_20260430'],16,per_anchor_mean_then_checkpoint_quantile,5,4.333333333333333,horizon_weighted_stacked_l2_v2,15.681340217590332,false,/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-pusht/ckpt/pusht_lewm_20260430,ok,0.00,0.08,pusht_lewm_20260430,PushT,3072
2.685710906982422,3.4252009231417477,0.8,base,86.33333333333333,6.736423015594482,2,LeWM,/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-pusht/ckpt/pusht_lewm_20260430/pusht_lewm_20260430_epoch_10_object.ckpt,['/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-pusht/ckpt/pusht_lewm_20260430'],16,per_anchor_mean_then_checkpoint_quantile,5,4.333333333333333,horizon_weighted_stacked_l2_v2,15.788214683532715,false,/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-pusht/ckpt/pusht_lewm_20260430,ok,0.00,0.08,pusht_lewm_20260430,PushT,3072
