action_shuffled_h8_q90,action_shuffled_policy,action_zeroed_h8_q90,action_zeroed_policy,anchor_seed,atr_h8_q90,branch,checkpoint_sha256,clean_transition_scale_min,clean_transition_scale_zero_count,corrupt_goal,corruption_type,embedding_space,encoder_map,encoder_q90,h1_map,h1_q90,model_family,model_file,n_sequences,noise_draw_seeds,normalization,num_noise_draws,reference_atr_h8_q90,reference_atr_match,reference_checkpoint_hash_source,rollout_horizon_actual,split_name,status,std_key,stressor_family,stressor_severity,task,time_shuffled_h8_q90,time_shuffled_policy,training_family_id,training_rho,training_seed,training_seed_semantics,wall_time_per_row,clean_score,stress_score,smpr,behavior_label,joint_score,frozen_gate_pass,protocol_hash,encoder_q90_pass,h1_q90_pass,action_shuffled_h8_q90_pass,action_zeroed_h8_q90_pass,time_shuffled_h8_q90_pass,atr_h8_q90_pass,clean_score_pass,smpr_pass
0.644989013671875,cyclic batch permutation of recorded action embeddings,0.6234186887741089,raw zero actions passed through the checkpoint action encoder,9101,0.616101086139679,,b875f54494278c189b554485e4cc0c253407c0859d397a262132604723378e77,3.469855308532715,0,False,gaussian_noise,normalized,last_history_embedding,1.0088393688201904,first_correct_action_predictive_step,0.8401580452919006,LeWM,/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-reacher/ckpt/reacher_lewm_noise_0to002_p1_seed3073/reacher_lewm_noise_0to002_p1_seed3073_epoch_10_object.ckpt,100,"[10110, 18029, 25948, 33867, 41786]",same per-anchor observed-clean H8 transition q50 including history/future boundary for every baseline,5,0.616101086139679,True,checkpoint_sha256,8,E1,ok,0.02,gaussian_noise,0.08,Reacher,0.5930987000465393,one deterministic temporal permutation shared by clean/noisy histories,lewm_seed3073,0.02,3073,independently trained LeWM checkpoint seed,12.410539261996746,73.666667,62.666667,0.9799999594688416,False,0.03068967821549613,True,edcb801c3da388e673c9b55d706a558aa01da7a281fc151e52e1cda566045a21,True,True,True,True,True,True,False,True
0.2380591332912445,cyclic batch permutation of recorded action embeddings,0.23336680233478546,raw zero actions passed through the checkpoint action encoder,9101,0.22519643604755402,,932c21996d87b181e4a300183d6f27c958c0bbe36590c18abcb7aca1ef54331b,3.4537224769592285,0,False,gaussian_noise,normalized,last_history_embedding,0.5339819192886353,first_correct_action_predictive_step,0.27979445457458496,LeWM,/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-reacher/ckpt/reacher_lewm_noise_0to003_p1_seed3073/reacher_lewm_noise_0to003_p1_seed3073_epoch_10_object.ckpt,100,"[10110, 18029, 25948, 33867, 41786]",same per-anchor observed-clean H8 transition q50 including history/future boundary for every baseline,5,0.22519643604755402,True,checkpoint_sha256,8,E1,ok,0.03,gaussian_noise,0.08,Reacher,0.24241121113300323,one deterministic temporal permutation shared by clean/noisy histories,lewm_seed3073,0.03,3073,independently trained LeWM checkpoint seed,12.532174782827497,76.0,71.0,0.9899999499320984,True,0.04120691023488113,True,edcb801c3da388e673c9b55d706a558aa01da7a281fc151e52e1cda566045a21,True,True,True,True,True,True,False,True
0.1310824453830719,cyclic batch permutation of recorded action embeddings,0.11821290105581284,raw zero actions passed through the checkpoint action encoder,9101,0.11882762610912323,,d6cf82936cef0eeae1736ca6f1fa2637b00499d5b30a76a68a081c2b403e2d32,3.419767141342163,0,False,gaussian_noise,normalized,last_history_embedding,0.2623865306377411,first_correct_action_predictive_step,0.14198313653469086,LeWM,/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-reacher/ckpt/reacher_lewm_noise_0to004_p1_seed3073/reacher_lewm_noise_0to004_p1_seed3073_epoch_10_object.ckpt,100,"[10110, 18029, 25948, 33867, 41786]",same per-anchor observed-clean H8 transition q50 including history/future boundary for every baseline,5,0.11882762610912323,True,checkpoint_sha256,8,E1,ok,0.04,gaussian_noise,0.08,Reacher,0.1231289729475975,one deterministic temporal permutation shared by clean/noisy histories,lewm_seed3073,0.04,3073,independently trained LeWM checkpoint seed,11.61902474053204,81.0,79.666667,0.9899999499320984,True,0.04120691023488113,True,edcb801c3da388e673c9b55d706a558aa01da7a281fc151e52e1cda566045a21,True,True,True,True,True,True,False,True
0.10847797989845276,cyclic batch permutation of recorded action embeddings,0.10737648606300354,raw zero actions passed through the checkpoint action encoder,9101,0.10860827565193176,,09e1cd50a64826c51f870daa2342ad207f8382556ddc8df737e7372af75a68e5,3.3839964866638184,0,False,gaussian_noise,normalized,last_history_embedding,0.21768662333488464,first_correct_action_predictive_step,0.12255369126796722,LeWM,/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-reacher/ckpt/reacher_lewm_noise_0to005_p1_seed3073/reacher_lewm_noise_0to005_p1_seed3073_epoch_10_object.ckpt,100,"[10110, 18029, 25948, 33867, 41786]",same per-anchor observed-clean H8 transition q50 including history/future boundary for every baseline,5,0.10860827565193176,True,checkpoint_sha256,8,E1,ok,0.05,gaussian_noise,0.08,Reacher,0.10878760367631912,one deterministic temporal permutation shared by clean/noisy histories,lewm_seed3073,0.05,3073,independently trained LeWM checkpoint seed,12.288174085319042,79.333333,80.0,1.0,True,0.051724204941913765,True,edcb801c3da388e673c9b55d706a558aa01da7a281fc151e52e1cda566045a21,True,True,True,True,True,True,False,True
0.08230672031641006,cyclic batch permutation of recorded action embeddings,0.08201465755701065,raw zero actions passed through the checkpoint action encoder,9101,0.07859557121992111,,d415f82ea4969e352dd7b3de041e275f70180b958e04c489969566d110cb1e9d,3.6690473556518555,0,False,gaussian_noise,normalized,last_history_embedding,0.15146730840206146,first_correct_action_predictive_step,0.086008220911026,LeWM,/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-reacher/ckpt/reacher_lewm_noise_0to006_p1_seed3073/reacher_lewm_noise_0to006_p1_seed3073_epoch_10_object.ckpt,100,"[10110, 18029, 25948, 33867, 41786]",same per-anchor observed-clean H8 transition q50 including history/future boundary for every baseline,5,0.07859557121992111,True,checkpoint_sha256,8,E1,ok,0.06,gaussian_noise,0.08,Reacher,0.07973670959472656,one deterministic temporal permutation shared by clean/noisy histories,lewm_seed3073,0.06,3073,independently trained LeWM checkpoint seed,12.318978039547801,79.333333,81.666667,0.9899999499320984,True,0.04120691023488113,True,edcb801c3da388e673c9b55d706a558aa01da7a281fc151e52e1cda566045a21,True,True,True,True,True,True,False,True
0.08040168136358261,cyclic batch permutation of recorded action embeddings,0.07338389754295349,raw zero actions passed through the checkpoint action encoder,9101,0.07199905812740326,,9cc05d91d8393a4292599c13e57a3ec001b60f6f682d606ece11f4f1df51665a,3.691652297973633,0,False,gaussian_noise,normalized,last_history_embedding,0.14995333552360535,first_correct_action_predictive_step,0.08096453547477722,LeWM,/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-reacher/ckpt/reacher_lewm_noise_0to007_p1_seed3073/reacher_lewm_noise_0to007_p1_seed3073_epoch_10_object.ckpt,100,"[10110, 18029, 25948, 33867, 41786]",same per-anchor observed-clean H8 transition q50 including history/future boundary for every baseline,5,0.07199905812740326,True,checkpoint_sha256,8,E1,ok,0.07,gaussian_noise,0.08,Reacher,0.07966216653585434,one deterministic temporal permutation shared by clean/noisy histories,lewm_seed3073,0.07,3073,independently trained LeWM checkpoint seed,12.11637969315052,79.0,83.333333,0.9899999499320984,True,0.04120691023488113,True,edcb801c3da388e673c9b55d706a558aa01da7a281fc151e52e1cda566045a21,True,True,True,True,True,True,False,True
0.0668167993426323,cyclic batch permutation of recorded action embeddings,0.05940130725502968,raw zero actions passed through the checkpoint action encoder,9101,0.06255732476711273,,33896b3090db8d14c13428f3671e53fcdcf668782146858ab8adb91f88913071,3.7807700634002686,0,False,gaussian_noise,normalized,last_history_embedding,0.11636292934417725,first_correct_action_predictive_step,0.06726720929145813,LeWM,/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-reacher/ckpt/reacher_lewm_noise_0to008_p1_seed3073/reacher_lewm_noise_0to008_p1_seed3073_epoch_10_object.ckpt,100,"[10110, 18029, 25948, 33867, 41786]",same per-anchor observed-clean H8 transition q50 including history/future boundary for every baseline,5,0.06255732476711273,True,checkpoint_sha256,8,E1,ok,0.08,gaussian_noise,0.08,Reacher,0.06341850757598877,one deterministic temporal permutation shared by clean/noisy histories,lewm_seed3073,0.08,3073,independently trained LeWM checkpoint seed,11.37712700292468,81.666667,82.333333,1.0,True,0.051724204941913765,True,edcb801c3da388e673c9b55d706a558aa01da7a281fc151e52e1cda566045a21,True,True,True,True,True,True,False,True
1.6061433553695679,cyclic batch permutation of recorded action embeddings,1.569544792175293,raw zero actions passed through the checkpoint action encoder,9101,1.683279275894165,,c05b459e293b20a84be895cfe0506dfed205b5695dc27d05d1fea0d0a319ef5f,4.801586151123047,0,False,gaussian_noise,normalized,last_history_embedding,2.7386062145233154,first_correct_action_predictive_step,1.5088040828704834,LeWM,/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-tworooms/ckpt/tworoom_lewm_baseline_seed3073/tworoom_lewm_baseline_seed3073_epoch_10_object.ckpt,100,"[10110, 18029, 25948, 33867, 41786]",same per-anchor observed-clean H8 transition q50 including history/future boundary for every baseline,5,1.683279275894165,True,checkpoint_sha256,8,E1,ok,0.0,gaussian_noise,0.08,TwoRoom,1.7867199182510376,one deterministic temporal permutation shared by clean/noisy histories,lewm_seed3073,0.0,3073,independently trained LeWM checkpoint seed,32.33464145474136,94.333333,71.666667,0.14754097163677216,False,-0.8448275889080619,False,edcb801c3da388e673c9b55d706a558aa01da7a281fc151e52e1cda566045a21,False,False,False,False,False,False,True,False
0.9416462182998657,cyclic batch permutation of recorded action embeddings,0.8790918588638306,raw zero actions passed through the checkpoint action encoder,9101,1.2300527095794678,,7ecb71e35b6b64163ddee7b5007e66061d59744ecadffe09f30e3509a515c242,3.4034316539764404,0,False,gaussian_noise,normalized,last_history_embedding,0.9902082085609436,first_correct_action_predictive_step,0.9053759574890137,LeWM,/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-tworooms/ckpt/tworoom_lewm_noise_0to001_p1_seed3073/tworoom_lewm_noise_0to001_p1_seed3073_epoch_10_object.ckpt,100,"[10110, 18029, 25948, 33867, 41786]",same per-anchor observed-clean H8 transition q50 including history/future boundary for every baseline,5,1.2300527095794678,True,checkpoint_sha256,8,E1,ok,0.01,gaussian_noise,0.08,TwoRoom,1.1319115161895752,one deterministic temporal permutation shared by clean/noisy histories,lewm_seed3073,0.01,3073,independently trained LeWM checkpoint seed,6.179833082482219,96.333333,95.666667,0.49180325865745544,True,-0.48275860880011084,False,edcb801c3da388e673c9b55d706a558aa01da7a281fc151e52e1cda566045a21,True,True,True,True,True,True,True,False
0.384676456451416,cyclic batch permutation of recorded action embeddings,0.35097771883010864,raw zero actions passed through the checkpoint action encoder,9101,0.45198461413383484,,ada480c589583595e7a95f063227ce58747e0fca7859477c9ba477b1786ca133,3.4521896839141846,0,False,gaussian_noise,normalized,last_history_embedding,0.543125569820404,first_correct_action_predictive_step,0.3635798990726471,LeWM,/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-tworooms/ckpt/tworoom_lewm_noise_0to002_p1_seed3073/tworoom_lewm_noise_0to002_p1_seed3073_epoch_10_object.ckpt,100,"[10110, 18029, 25948, 33867, 41786]",same per-anchor observed-clean H8 transition q50 including history/future boundary for every baseline,5,0.45198461413383484,True,checkpoint_sha256,8,E1,ok,0.02,gaussian_noise,0.08,TwoRoom,0.42821013927459717,one deterministic temporal permutation shared by clean/noisy histories,lewm_seed3073,0.02,3073,independently trained LeWM checkpoint seed,6.222449034452438,95.0,94.333333,0.9672130346298218,True,0.017241359855539498,True,edcb801c3da388e673c9b55d706a558aa01da7a281fc151e52e1cda566045a21,True,True,True,True,True,True,True,True
0.2536485195159912,cyclic batch permutation of recorded action embeddings,0.23345912992954254,raw zero actions passed through the checkpoint action encoder,9101,0.3168961703777313,,f2f50f05026ec5ab2dd720dd7526e2348f2cf38ba7f2fbd28834fa08e49e2814,3.7516188621520996,0,False,gaussian_noise,normalized,last_history_embedding,0.3818686008453369,first_correct_action_predictive_step,0.2794599235057831,LeWM,/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-tworooms/ckpt/tworoom_lewm_noise_0to003_p1_seed3073/tworoom_lewm_noise_0to003_p1_seed3073_epoch_10_object.ckpt,100,"[10110, 18029, 25948, 33867, 41786]",same per-anchor observed-clean H8 transition q50 including history/future boundary for every baseline,5,0.3168961703777313,True,checkpoint_sha256,8,E1,ok,0.03,gaussian_noise,0.08,TwoRoom,0.26646244525909424,one deterministic temporal permutation shared by clean/noisy histories,lewm_seed3073,0.03,3073,independently trained LeWM checkpoint seed,6.383998805657029,94.333333,94.333333,0.9672130346298218,True,0.017241359855539498,True,edcb801c3da388e673c9b55d706a558aa01da7a281fc151e52e1cda566045a21,True,True,True,True,True,True,True,True
0.1609872430562973,cyclic batch permutation of recorded action embeddings,0.15636864304542542,raw zero actions passed through the checkpoint action encoder,9101,0.20819582045078278,,aa0c59f09b09f63ca3302746a2e0229b0713476acff980709003aff957c98d80,3.03359317779541,0,False,gaussian_noise,normalized,last_history_embedding,0.24984285235404968,first_correct_action_predictive_step,0.17188332974910736,LeWM,/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-tworooms/ckpt/tworoom_lewm_noise_0to004_p1_seed3073/tworoom_lewm_noise_0to004_p1_seed3073_epoch_10_object.ckpt,100,"[10110, 18029, 25948, 33867, 41786]",same per-anchor observed-clean H8 transition q50 including history/future boundary for every baseline,5,0.20819582045078278,True,checkpoint_sha256,8,E1,ok,0.04,gaussian_noise,0.08,TwoRoom,0.19010278582572937,one deterministic temporal permutation shared by clean/noisy histories,lewm_seed3073,0.04,3073,independently trained LeWM checkpoint seed,6.433834530413151,95.333333,95.333333,0.9836065173149109,True,0.03448278239872663,True,edcb801c3da388e673c9b55d706a558aa01da7a281fc151e52e1cda566045a21,True,True,True,True,True,True,True,True
0.1089816689491272,cyclic batch permutation of recorded action embeddings,0.10673726350069046,raw zero actions passed through the checkpoint action encoder,9101,0.13580839335918427,,af84b85f73522b9c08dcefd8d684be5fc464aed808fec13f108f1af55bd946ff,3.983262538909912,0,False,gaussian_noise,normalized,last_history_embedding,0.20909379422664642,first_correct_action_predictive_step,0.12494850158691406,LeWM,/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-tworooms/ckpt/tworoom_lewm_noise_0to005_p1_seed3073/tworoom_lewm_noise_0to005_p1_seed3073_epoch_10_object.ckpt,100,"[10110, 18029, 25948, 33867, 41786]",same per-anchor observed-clean H8 transition q50 including history/future boundary for every baseline,5,0.13580839335918427,True,checkpoint_sha256,8,E1,ok,0.05,gaussian_noise,0.08,TwoRoom,0.12442975491285324,one deterministic temporal permutation shared by clean/noisy histories,lewm_seed3073,0.05,3073,independently trained LeWM checkpoint seed,6.213964249938726,94.333333,94.333333,0.9999999403953552,True,0.05172414225426613,True,edcb801c3da388e673c9b55d706a558aa01da7a281fc151e52e1cda566045a21,True,True,True,True,True,True,True,True
0.10393282026052475,cyclic batch permutation of recorded action embeddings,0.10996361076831818,raw zero actions passed through the checkpoint action encoder,9101,0.13577407598495483,,5fd41e73308ca5cb31041b91b688d5a7035b7a7fc516d71914586d79f5f1ef05,2.9201457500457764,0,False,gaussian_noise,normalized,last_history_embedding,0.1615653783082962,first_correct_action_predictive_step,0.10780857503414154,LeWM,/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-tworooms/ckpt/tworoom_lewm_noise_0to006_p1_seed3073/tworoom_lewm_noise_0to006_p1_seed3073_epoch_10_object.ckpt,100,"[10110, 18029, 25948, 33867, 41786]",same per-anchor observed-clean H8 transition q50 including history/future boundary for every baseline,5,0.13577407598495483,True,checkpoint_sha256,8,E1,ok,0.06,gaussian_noise,0.08,TwoRoom,0.10809710621833801,one deterministic temporal permutation shared by clean/noisy histories,lewm_seed3073,0.06,3073,independently trained LeWM checkpoint seed,6.191615419462323,97.666667,97.333333,0.9836065173149109,True,0.03448278239872663,True,edcb801c3da388e673c9b55d706a558aa01da7a281fc151e52e1cda566045a21,True,True,True,True,True,True,True,True
0.0968698263168335,cyclic batch permutation of recorded action embeddings,0.0884636789560318,raw zero actions passed through the checkpoint action encoder,9101,0.11073813587427139,,f6269cdb3bb91bf6020c8204174b79833b26e1f3f19be8cdcfd9079e7e985e0e,2.3736987113952637,0,False,gaussian_noise,normalized,last_history_embedding,0.15836620330810547,first_correct_action_predictive_step,0.10303118824958801,LeWM,/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-tworooms/ckpt/tworoom_lewm_noise_0to007_p1_seed3073/tworoom_lewm_noise_0to007_p1_seed3073_epoch_10_object.ckpt,100,"[10110, 18029, 25948, 33867, 41786]",same per-anchor observed-clean H8 transition q50 including history/future boundary for every baseline,5,0.11073813587427139,True,checkpoint_sha256,8,E1,ok,0.07,gaussian_noise,0.08,TwoRoom,0.10327254980802536,one deterministic temporal permutation shared by clean/noisy histories,lewm_seed3073,0.07,3073,independently trained LeWM checkpoint seed,5.7034328281879425,97.333333,96.666667,0.9836065173149109,True,0.03448278239872663,True,edcb801c3da388e673c9b55d706a558aa01da7a281fc151e52e1cda566045a21,True,True,True,True,True,True,True,True
0.0962732583284378,cyclic batch permutation of recorded action embeddings,0.08426513522863388,raw zero actions passed through the checkpoint action encoder,9101,0.16413772106170654,,421206f8723f5a94e464484033109a4cd5f6997b29cda479bf25618513951b11,3.3585944175720215,0,False,gaussian_noise,normalized,last_history_embedding,0.1568930596113205,first_correct_action_predictive_step,0.11967793107032776,LeWM,/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-tworooms/ckpt/tworoom_lewm_noise_0to008_p1_seed3073/tworoom_lewm_noise_0to008_p1_seed3073_epoch_10_object.ckpt,100,"[10110, 18029, 25948, 33867, 41786]",same per-anchor observed-clean H8 transition q50 including history/future boundary for every baseline,5,0.16413772106170654,True,checkpoint_sha256,8,E1,ok,0.08,gaussian_noise,0.08,TwoRoom,0.11791805177927017,one deterministic temporal permutation shared by clean/noisy histories,lewm_seed3073,0.08,3073,independently trained LeWM checkpoint seed,5.519049823284149,97.0,97.333333,0.9672130346298218,True,0.017241359855539498,True,edcb801c3da388e673c9b55d706a558aa01da7a281fc151e52e1cda566045a21,True,True,True,True,True,True,True,True
2.8188512325286865,cyclic batch permutation of recorded action embeddings,2.91575288772583,raw zero actions passed through the checkpoint action encoder,9101,2.925111770629883,,4749635cad50fb2f9e6174e17e3ba7ca5b2b757cfe1b539f8e376e0c950d7a26,5.677699089050293,0,False,gaussian_noise,normalized,last_history_embedding,2.818692922592163,first_correct_action_predictive_step,2.820669174194336,LeWM,/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-cube/ckpt/cube_lewm_baseline_seed3074/cube_lewm_baseline_seed3074_epoch_10_object.ckpt,100,"[10110, 18029, 25948, 33867, 41786]",same per-anchor observed-clean H8 transition q50 including history/future boundary for every baseline,5,2.925111770629883,True,checkpoint_sha256,8,E1,ok,0.0,gaussian_noise,0.08,Cube,2.8233752250671387,one deterministic temporal permutation shared by clean/noisy histories,lewm_seed3074,0.0,3074,independently trained LeWM checkpoint seed,34.48301691561937,64.0,43.333333,0.07999999821186066,False,-1.48253517569918,False,edcb801c3da388e673c9b55d706a558aa01da7a281fc151e52e1cda566045a21,False,False,False,False,False,False,False,False
2.1573493480682373,cyclic batch permutation of recorded action embeddings,2.348811149597168,raw zero actions passed through the checkpoint action encoder,9101,2.291754722595215,,faeef90d5e29ffb3ae2e11586dcdb5870522dd360211de85c8111a5601056ff6,5.633547782897949,0,False,gaussian_noise,normalized,last_history_embedding,2.0197548866271973,first_correct_action_predictive_step,2.061838150024414,LeWM,/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-cube/ckpt/cube_lewm_noise_0to001_p1_seed3074/cube_lewm_noise_0to001_p1_seed3074_epoch_10_object.ckpt,100,"[10110, 18029, 25948, 33867, 41786]",same per-anchor observed-clean H8 transition q50 including history/future boundary for every baseline,5,2.291754722595215,True,checkpoint_sha256,8,E1,ok,0.01,gaussian_noise,0.08,Cube,2.226229429244995,one deterministic temporal permutation shared by clean/noisy histories,lewm_seed3074,0.01,3074,independently trained LeWM checkpoint seed,13.069752352312207,65.666667,49.0,0.26999998092651367,False,-0.9450066045485669,False,edcb801c3da388e673c9b55d706a558aa01da7a281fc151e52e1cda566045a21,False,False,False,False,False,False,False,False
1.5131508111953735,cyclic batch permutation of recorded action embeddings,1.6548290252685547,raw zero actions passed through the checkpoint action encoder,9101,1.5665475130081177,,c47d90149eb39356f6126bb0220914972afebe998d5ec0f48405995e81df35f5,5.793378829956055,0,False,gaussian_noise,normalized,last_history_embedding,1.4763988256454468,first_correct_action_predictive_step,1.5301827192306519,LeWM,/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-cube/ckpt/cube_lewm_noise_0to002_p1_seed3074/cube_lewm_noise_0to002_p1_seed3074_epoch_10_object.ckpt,100,"[10110, 18029, 25948, 33867, 41786]",same per-anchor observed-clean H8 transition q50 including history/future boundary for every baseline,5,1.5665475130081177,True,checkpoint_sha256,8,E1,ok,0.02,gaussian_noise,0.08,Cube,1.516868233680725,one deterministic temporal permutation shared by clean/noisy histories,lewm_seed3074,0.02,3074,independently trained LeWM checkpoint seed,12.885560465976596,65.0,52.333333,0.6499999761581421,False,-0.3295250268711712,False,edcb801c3da388e673c9b55d706a558aa01da7a281fc151e52e1cda566045a21,False,False,False,False,False,False,False,False
0.7242414951324463,cyclic batch permutation of recorded action embeddings,0.8500239849090576,raw zero actions passed through the checkpoint action encoder,9101,0.7417709827423096,,0162b1cdbd88d0b4543c35f07946e1af3e0886d5e7e039a3966324605edf02aa,5.72991943359375,0,False,gaussian_noise,normalized,last_history_embedding,0.8097145557403564,first_correct_action_predictive_step,0.7854167819023132,LeWM,/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-cube/ckpt/cube_lewm_noise_0to003_p1_seed3074/cube_lewm_noise_0to003_p1_seed3074_epoch_10_object.ckpt,100,"[10110, 18029, 25948, 33867, 41786]",same per-anchor observed-clean H8 transition q50 including history/future boundary for every baseline,5,0.7417709827423096,True,checkpoint_sha256,8,E1,ok,0.03,gaussian_noise,0.08,Cube,0.7391966581344604,one deterministic temporal permutation shared by clean/noisy histories,lewm_seed3074,0.03,3074,independently trained LeWM checkpoint seed,12.820172928273678,62.333333,65.333333,0.9699999690055847,True,0.02017244619611113,True,edcb801c3da388e673c9b55d706a558aa01da7a281fc151e52e1cda566045a21,True,True,True,True,True,True,False,True
0.42349714040756226,cyclic batch permutation of recorded action embeddings,0.4564853310585022,raw zero actions passed through the checkpoint action encoder,9101,0.43444448709487915,,cc57c629a9ef90c29840cb88b4257c4610336bdbdcbc3f03dfe118399305c856,5.524451732635498,0,False,gaussian_noise,normalized,last_history_embedding,0.4537472426891327,first_correct_action_predictive_step,0.4132339656352997,LeWM,/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-cube/ckpt/cube_lewm_noise_0to004_p1_seed3074/cube_lewm_noise_0to004_p1_seed3074_epoch_10_object.ckpt,100,"[10110, 18029, 25948, 33867, 41786]",same per-anchor observed-clean H8 transition q50 including history/future boundary for every baseline,5,0.43444448709487915,True,checkpoint_sha256,8,E1,ok,0.04,gaussian_noise,0.08,Cube,0.42235714197158813,one deterministic temporal permutation shared by clean/noisy histories,lewm_seed3074,0.04,3074,independently trained LeWM checkpoint seed,13.169830471277237,66.666667,63.0,1.0,True,0.051724204941913765,True,edcb801c3da388e673c9b55d706a558aa01da7a281fc151e52e1cda566045a21,True,True,True,True,True,True,False,True
0.17206111550331116,cyclic batch permutation of recorded action embeddings,0.18848180770874023,raw zero actions passed through the checkpoint action encoder,9101,0.19274112582206726,,de9ba83489b3cad12ced5795eec1f3543eccb1d731a2c4c05b2ae6f3b3e634e4,5.518233299255371,0,False,gaussian_noise,normalized,last_history_embedding,0.23304028809070587,first_correct_action_predictive_step,0.17777729034423828,LeWM,/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-cube/ckpt/cube_lewm_noise_0to005_p1_seed3074/cube_lewm_noise_0to005_p1_seed3074_epoch_10_object.ckpt,100,"[10110, 18029, 25948, 33867, 41786]",same per-anchor observed-clean H8 transition q50 including history/future boundary for every baseline,5,0.19274112582206726,True,checkpoint_sha256,8,E1,ok,0.05,gaussian_noise,0.08,Cube,0.1693631261587143,one deterministic temporal permutation shared by clean/noisy histories,lewm_seed3074,0.05,3074,independently trained LeWM checkpoint seed,12.393407210707664,61.333333,65.0,1.0,True,0.051724204941913765,True,edcb801c3da388e673c9b55d706a558aa01da7a281fc151e52e1cda566045a21,True,True,True,True,True,True,False,True
0.11466395109891891,cyclic batch permutation of recorded action embeddings,0.13258320093154907,raw zero actions passed through the checkpoint action encoder,9101,0.12000905722379684,,83212e3dc44a90d6f03a83e4cf5873257d9f17769e0a0c421ddd23c852c5fc22,5.572841644287109,0,False,gaussian_noise,normalized,last_history_embedding,0.1647825837135315,first_correct_action_predictive_step,0.12482946366071701,LeWM,/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-cube/ckpt/cube_lewm_noise_0to006_p1_seed3074/cube_lewm_noise_0to006_p1_seed3074_epoch_10_object.ckpt,100,"[10110, 18029, 25948, 33867, 41786]",same per-anchor observed-clean H8 transition q50 including history/future boundary for every baseline,5,0.12000905722379684,True,checkpoint_sha256,8,E1,ok,0.06,gaussian_noise,0.08,Cube,0.11295648664236069,one deterministic temporal permutation shared by clean/noisy histories,lewm_seed3074,0.06,3074,independently trained LeWM checkpoint seed,13.196822008118033,67.0,62.333333,1.0,True,0.051724204941913765,True,edcb801c3da388e673c9b55d706a558aa01da7a281fc151e52e1cda566045a21,True,True,True,True,True,True,False,True
0.0976920872926712,cyclic batch permutation of recorded action embeddings,0.10855823755264282,raw zero actions passed through the checkpoint action encoder,9101,0.09705721586942673,,e8be666dc6335e40b442d1f6a95c383a3633467610243492cfb3465f99087252,5.580852508544922,0,False,gaussian_noise,normalized,last_history_embedding,0.14669881761074066,first_correct_action_predictive_step,0.11066505312919617,LeWM,/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-cube/ckpt/cube_lewm_noise_0to007_p1_seed3074/cube_lewm_noise_0to007_p1_seed3074_epoch_10_object.ckpt,100,"[10110, 18029, 25948, 33867, 41786]",same per-anchor observed-clean H8 transition q50 including history/future boundary for every baseline,5,0.09705721586942673,True,checkpoint_sha256,8,E1,ok,0.07,gaussian_noise,0.08,Cube,0.09011515974998474,one deterministic temporal permutation shared by clean/noisy histories,lewm_seed3074,0.07,3074,independently trained LeWM checkpoint seed,13.056612491607666,62.666667,63.666667,1.0,True,0.051724204941913765,True,edcb801c3da388e673c9b55d706a558aa01da7a281fc151e52e1cda566045a21,True,True,True,True,True,True,False,True
